Index,MWh,Hora,Month,Year,Day
2009-01-07 14:00:00,977.28,14:00,January,2009,Wednesday
2009-01-07 15:00:00,983.17,15:00,January,2009,Wednesday
2009-01-07 16:00:00,974.7,16:00,January,2009,Wednesday
2009-01-07 17:00:00,951.27,17:00,January,2009,Wednesday
2009-01-07 18:00:00,1109.32,18:00,January,2009,Wednesday
2009-01-07 19:00:00,1298.09,19:00,January,2009,Wednesday
2009-01-07 20:00:00,1258.45,20:00,January,2009,Wednesday
2009-01-07 21:00:00,1113.81,21:00,January,2009,Wednesday
2009-01-07 22:00:00,950.26,22:00,January,2009,Wednesday
2009-01-07 23:00:00,758.53,23:00,January,2009,Wednesday
2009-01-08 00:00:00,671.12,00:00,January,2009,Thursday
2009-01-08 01:00:00,636.08,01:00,January,2009,Thursday
2009-01-08 02:00:00,626.79,02:00,January,2009,Thursday
2009-01-08 03:00:00,607.44,03:00,January,2009,Thursday
2009-01-08 04:00:00,633.49,04:00,January,2009,Thursday
2009-01-08 05:00:00,663.86,05:00,January,2009,Thursday
2009-01-08 06:00:00,790.2,06:00,January,2009,Thursday
2009-01-08 07:00:00,805.25,07:00,January,2009,Thursday
2009-01-08 08:00:00,888.21,08:00,January,2009,Thursday
2009-01-08 09:00:00,940.17,09:00,January,2009,Thursday
2009-01-08 10:00:00,965.47,10:00,January,2009,Thursday
2009-01-08 11:00:00,995.98,11:00,January,2009,Thursday
2009-01-08 12:00:00,1001.35,12:00,January,2009,Thursday
2009-01-08 13:00:00,972.83,13:00,January,2009,Thursday
2009-01-08 14:00:00,969.83,14:00,January,2009,Thursday
2009-01-08 15:00:00,979.37,15:00,January,2009,Thursday
2009-01-08 16:00:00,963.54,16:00,January,2009,Thursday
2009-01-08 17:00:00,944.81,17:00,January,2009,Thursday
2009-01-08 18:00:00,1076.97,18:00,January,2009,Thursday
2009-01-08 19:00:00,1313.43,19:00,January,2009,Thursday
2009-01-08 20:00:00,1256.08,20:00,January,2009,Thursday
2009-01-08 21:00:00,1111.91,21:00,January,2009,Thursday
2009-01-08 22:00:00,925.5,22:00,January,2009,Thursday
2009-01-08 23:00:00,767.7,23:00,January,2009,Thursday
2009-01-09 00:00:00,676.72,00:00,January,2009,Friday
2009-01-09 01:00:00,628.28,01:00,January,2009,Friday
2009-01-09 02:00:00,615.7,02:00,January,2009,Friday
2009-01-09 03:00:00,605.59,03:00,January,2009,Friday
2009-01-09 04:00:00,618.83,04:00,January,2009,Friday
2009-01-09 05:00:00,665.91,05:00,January,2009,Friday
2009-01-09 06:00:00,798.62,06:00,January,2009,Friday
2009-01-09 07:00:00,828.91,07:00,January,2009,Friday
2009-01-09 08:00:00,909.95,08:00,January,2009,Friday
2009-01-09 09:00:00,940.94,09:00,January,2009,Friday
2009-01-09 10:00:00,982.37,10:00,January,2009,Friday
2009-01-09 11:00:00,998.52,11:00,January,2009,Friday
2009-01-09 12:00:00,1000.31,12:00,January,2009,Friday
2009-01-09 13:00:00,994.71,13:00,January,2009,Friday
2009-01-09 14:00:00,965.04,14:00,January,2009,Friday
2009-01-09 15:00:00,983.6,15:00,January,2009,Friday
2009-01-09 16:00:00,963.21,16:00,January,2009,Friday
2009-01-09 17:00:00,929.26,17:00,January,2009,Friday
2009-01-09 18:00:00,1091.57,18:00,January,2009,Friday
2009-01-09 19:00:00,1300.29,19:00,January,2009,Friday
2009-01-09 20:00:00,1240.57,20:00,January,2009,Friday
2009-01-09 21:00:00,1119.23,21:00,January,2009,Friday
2009-01-09 22:00:00,935.69,22:00,January,2009,Friday
2009-01-09 23:00:00,775.61,23:00,January,2009,Friday
2009-01-10 00:00:00,652.47,00:00,January,2009,Saturday
2009-01-10 01:00:00,649.4,01:00,January,2009,Saturday
2009-01-10 02:00:00,620.32,02:00,January,2009,Saturday
2009-01-10 03:00:00,615.75,03:00,January,2009,Saturday
2009-01-10 04:00:00,621.08,04:00,January,2009,Saturday
2009-01-10 05:00:00,654.05,05:00,January,2009,Saturday
2009-01-10 06:00:00,731.0,06:00,January,2009,Saturday
2009-01-10 07:00:00,743.47,07:00,January,2009,Saturday
2009-01-10 08:00:00,804.68,08:00,January,2009,Saturday
2009-01-10 09:00:00,893.0,09:00,January,2009,Saturday
2009-01-10 10:00:00,922.97,10:00,January,2009,Saturday
2009-01-10 11:00:00,913.39,11:00,January,2009,Saturday
2009-01-10 12:00:00,903.1,12:00,January,2009,Saturday
2009-01-10 13:00:00,878.57,13:00,January,2009,Saturday
2009-01-10 14:00:00,844.65,14:00,January,2009,Saturday
2009-01-10 15:00:00,832.37,15:00,January,2009,Saturday
2009-01-10 16:00:00,825.82,16:00,January,2009,Saturday
2009-01-10 17:00:00,818.71,17:00,January,2009,Saturday
2009-01-10 18:00:00,1037.25,18:00,January,2009,Saturday
2009-01-10 19:00:00,1217.05,19:00,January,2009,Saturday
2009-01-10 20:00:00,1154.49,20:00,January,2009,Saturday
2009-01-10 21:00:00,1049.97,21:00,January,2009,Saturday
2009-01-10 22:00:00,878.94,22:00,January,2009,Saturday
2009-01-10 23:00:00,741.08,23:00,January,2009,Saturday
2009-01-11 00:00:00,581.86,00:00,January,2009,Sunday
2009-01-11 01:00:00,620.68,01:00,January,2009,Sunday
2009-01-11 02:00:00,598.31,02:00,January,2009,Sunday
2009-01-11 03:00:00,583.37,03:00,January,2009,Sunday
2009-01-11 04:00:00,576.28,04:00,January,2009,Sunday
2009-01-11 05:00:00,608.28,05:00,January,2009,Sunday
2009-01-11 06:00:00,645.29,06:00,January,2009,Sunday
2009-01-11 07:00:00,644.27,07:00,January,2009,Sunday
2009-01-11 08:00:00,693.72,08:00,January,2009,Sunday
2009-01-11 09:00:00,738.21,09:00,January,2009,Sunday
2009-01-11 10:00:00,766.44,10:00,January,2009,Sunday
2009-01-11 11:00:00,770.47,11:00,January,2009,Sunday
2009-01-11 12:00:00,770.19,12:00,January,2009,Sunday
2009-01-11 13:00:00,769.55,13:00,January,2009,Sunday
2009-01-11 14:00:00,754.58,14:00,January,2009,Sunday
2009-01-11 15:00:00,715.77,15:00,January,2009,Sunday
2009-01-11 16:00:00,712.41,16:00,January,2009,Sunday
2009-01-11 17:00:00,725.44,17:00,January,2009,Sunday
2009-01-11 18:00:00,883.34,18:00,January,2009,Sunday
2009-01-11 19:00:00,1124.18,19:00,January,2009,Sunday
2009-01-11 20:00:00,1101.96,20:00,January,2009,Sunday
2009-01-11 21:00:00,959.76,21:00,January,2009,Sunday
2009-01-11 22:00:00,810.84,22:00,January,2009,Sunday
2009-01-11 23:00:00,653.17,23:00,January,2009,Sunday
2009-01-12 00:00:00,657.27,00:00,January,2009,Monday
2009-01-12 01:00:00,546.99,01:00,January,2009,Monday
2009-01-12 02:00:00,544.74,02:00,January,2009,Monday
2009-01-12 03:00:00,531.84,03:00,January,2009,Monday
2009-01-12 04:00:00,550.56,04:00,January,2009,Monday
2009-01-12 05:00:00,606.19,05:00,January,2009,Monday
2009-01-12 06:00:00,739.09,06:00,January,2009,Monday
2009-01-12 07:00:00,794.22,07:00,January,2009,Monday
2009-01-12 08:00:00,858.24,08:00,January,2009,Monday
2009-01-12 09:00:00,941.39,09:00,January,2009,Monday
2009-01-12 10:00:00,972.65,10:00,January,2009,Monday
2009-01-12 11:00:00,984.71,11:00,January,2009,Monday
2009-01-12 12:00:00,997.08,12:00,January,2009,Monday
2009-01-12 13:00:00,979.33,13:00,January,2009,Monday
2009-01-12 14:00:00,955.42,14:00,January,2009,Monday
2009-01-12 15:00:00,973.54,15:00,January,2009,Monday
2009-01-12 16:00:00,948.49,16:00,January,2009,Monday
2009-01-12 17:00:00,941.76,17:00,January,2009,Monday
2009-01-12 18:00:00,1057.27,18:00,January,2009,Monday
2009-01-12 19:00:00,1277.03,19:00,January,2009,Monday
2009-01-12 20:00:00,1251.15,20:00,January,2009,Monday
2009-01-12 21:00:00,1102.33,21:00,January,2009,Monday
2009-01-12 22:00:00,933.8,22:00,January,2009,Monday
2009-01-12 23:00:00,763.48,23:00,January,2009,Monday
2009-01-13 00:00:00,673.16,00:00,January,2009,Tuesday
2009-01-13 01:00:00,632.71,01:00,January,2009,Tuesday
2009-01-13 02:00:00,596.97,02:00,January,2009,Tuesday
2009-01-13 03:00:00,590.39,03:00,January,2009,Tuesday
2009-01-13 04:00:00,616.48,04:00,January,2009,Tuesday
2009-01-13 05:00:00,678.62,05:00,January,2009,Tuesday
2009-01-13 06:00:00,805.07,06:00,January,2009,Tuesday
2009-01-13 07:00:00,852.91,07:00,January,2009,Tuesday
2009-01-13 08:00:00,910.08,08:00,January,2009,Tuesday
2009-01-13 09:00:00,964.76,09:00,January,2009,Tuesday
2009-01-13 10:00:00,989.19,10:00,January,2009,Tuesday
2009-01-13 11:00:00,1013.09,11:00,January,2009,Tuesday
2009-01-13 12:00:00,1012.4,12:00,January,2009,Tuesday
2009-01-13 13:00:00,977.81,13:00,January,2009,Tuesday
2009-01-13 14:00:00,995.22,14:00,January,2009,Tuesday
2009-01-13 15:00:00,982.8,15:00,January,2009,Tuesday
2009-01-13 16:00:00,989.04,16:00,January,2009,Tuesday
2009-01-13 17:00:00,980.13,17:00,January,2009,Tuesday
2009-01-13 18:00:00,1121.83,18:00,January,2009,Tuesday
2009-01-13 19:00:00,1320.43,19:00,January,2009,Tuesday
2009-01-13 20:00:00,1255.56,20:00,January,2009,Tuesday
2009-01-13 21:00:00,1113.09,21:00,January,2009,Tuesday
2009-01-13 22:00:00,955.08,22:00,January,2009,Tuesday
2009-01-13 23:00:00,750.03,23:00,January,2009,Tuesday
2009-01-14 00:00:00,667.46,00:00,January,2009,Wednesday
2009-01-14 01:00:00,633.89,01:00,January,2009,Wednesday
2009-01-14 02:00:00,620.07,02:00,January,2009,Wednesday
2009-01-14 03:00:00,598.15,03:00,January,2009,Wednesday
2009-01-14 04:00:00,620.15,04:00,January,2009,Wednesday
2009-01-14 05:00:00,659.8,05:00,January,2009,Wednesday
2009-01-14 06:00:00,839.25,06:00,January,2009,Wednesday
2009-01-14 07:00:00,860.94,07:00,January,2009,Wednesday
2009-01-14 08:00:00,931.32,08:00,January,2009,Wednesday
2009-01-14 09:00:00,975.77,09:00,January,2009,Wednesday
2009-01-14 10:00:00,992.76,10:00,January,2009,Wednesday
2009-01-14 11:00:00,990.42,11:00,January,2009,Wednesday
2009-01-14 12:00:00,997.35,12:00,January,2009,Wednesday
2009-01-14 13:00:00,976.69,13:00,January,2009,Wednesday
2009-01-14 14:00:00,974.06,14:00,January,2009,Wednesday
2009-01-14 15:00:00,964.33,15:00,January,2009,Wednesday
2009-01-14 16:00:00,968.64,16:00,January,2009,Wednesday
2009-01-14 17:00:00,957.85,17:00,January,2009,Wednesday
2009-01-14 18:00:00,1098.81,18:00,January,2009,Wednesday
2009-01-14 19:00:00,1299.92,19:00,January,2009,Wednesday
2009-01-14 20:00:00,1247.09,20:00,January,2009,Wednesday
2009-01-14 21:00:00,1124.88,21:00,January,2009,Wednesday
2009-01-14 22:00:00,917.18,22:00,January,2009,Wednesday
2009-01-14 23:00:00,756.51,23:00,January,2009,Wednesday
2009-01-15 00:00:00,671.05,00:00,January,2009,Thursday
2009-01-15 01:00:00,615.59,01:00,January,2009,Thursday
2009-01-15 02:00:00,607.86,02:00,January,2009,Thursday
2009-01-15 03:00:00,601.83,03:00,January,2009,Thursday
2009-01-15 04:00:00,615.12,04:00,January,2009,Thursday
2009-01-15 05:00:00,709.22,05:00,January,2009,Thursday
2009-01-15 06:00:00,848.95,06:00,January,2009,Thursday
2009-01-15 07:00:00,854.61,07:00,January,2009,Thursday
2009-01-15 08:00:00,920.68,08:00,January,2009,Thursday
2009-01-15 09:00:00,956.97,09:00,January,2009,Thursday
2009-01-15 10:00:00,991.93,10:00,January,2009,Thursday
2009-01-15 11:00:00,1001.95,11:00,January,2009,Thursday
2009-01-15 12:00:00,994.3,12:00,January,2009,Thursday
2009-01-15 13:00:00,969.94,13:00,January,2009,Thursday
2009-01-15 14:00:00,964.97,14:00,January,2009,Thursday
2009-01-15 15:00:00,960.11,15:00,January,2009,Thursday
2009-01-15 16:00:00,946.62,16:00,January,2009,Thursday
2009-01-15 17:00:00,939.71,17:00,January,2009,Thursday
2009-01-15 18:00:00,1060.69,18:00,January,2009,Thursday
2009-01-15 19:00:00,1296.99,19:00,January,2009,Thursday
2009-01-15 20:00:00,1250.96,20:00,January,2009,Thursday
2009-01-15 21:00:00,1104.61,21:00,January,2009,Thursday
2009-01-15 22:00:00,937.96,22:00,January,2009,Thursday
2009-01-15 23:00:00,760.1,23:00,January,2009,Thursday
2009-01-16 00:00:00,678.77,00:00,January,2009,Friday
2009-01-16 01:00:00,624.32,01:00,January,2009,Friday
2009-01-16 02:00:00,607.6,02:00,January,2009,Friday
2009-01-16 03:00:00,608.18,03:00,January,2009,Friday
2009-01-16 04:00:00,613.05,04:00,January,2009,Friday
2009-01-16 05:00:00,688.14,05:00,January,2009,Friday
2009-01-16 06:00:00,844.39,06:00,January,2009,Friday
2009-01-16 07:00:00,856.73,07:00,January,2009,Friday
2009-01-16 08:00:00,916.45,08:00,January,2009,Friday
2009-01-16 09:00:00,965.04,09:00,January,2009,Friday
2009-01-16 10:00:00,984.88,10:00,January,2009,Friday
2009-01-16 11:00:00,1001.95,11:00,January,2009,Friday
2009-01-16 12:00:00,993.97,12:00,January,2009,Friday
2009-01-16 13:00:00,975.28,13:00,January,2009,Friday
2009-01-16 14:00:00,972.2,14:00,January,2009,Friday
2009-01-16 15:00:00,965.69,15:00,January,2009,Friday
2009-01-16 16:00:00,962.0,16:00,January,2009,Friday
2009-01-16 17:00:00,963.48,17:00,January,2009,Friday
2009-01-16 18:00:00,1052.61,18:00,January,2009,Friday
2009-01-16 19:00:00,1260.86,19:00,January,2009,Friday
2009-01-16 20:00:00,1228.28,20:00,January,2009,Friday
2009-01-16 21:00:00,1088.2,21:00,January,2009,Friday
2009-01-16 22:00:00,903.42,22:00,January,2009,Friday
2009-01-16 23:00:00,774.61,23:00,January,2009,Friday
2009-01-17 00:00:00,627.43,00:00,January,2009,Saturday
2009-01-17 01:00:00,630.52,01:00,January,2009,Saturday
2009-01-17 02:00:00,612.98,02:00,January,2009,Saturday
2009-01-17 03:00:00,601.69,03:00,January,2009,Saturday
2009-01-17 04:00:00,617.08,04:00,January,2009,Saturday
2009-01-17 05:00:00,648.86,05:00,January,2009,Saturday
2009-01-17 06:00:00,705.66,06:00,January,2009,Saturday
2009-01-17 07:00:00,737.51,07:00,January,2009,Saturday
2009-01-17 08:00:00,810.79,08:00,January,2009,Saturday
2009-01-17 09:00:00,879.57,09:00,January,2009,Saturday
2009-01-17 10:00:00,888.16,10:00,January,2009,Saturday
2009-01-17 11:00:00,900.91,11:00,January,2009,Saturday
2009-01-17 12:00:00,888.72,12:00,January,2009,Saturday
2009-01-17 13:00:00,856.78,13:00,January,2009,Saturday
2009-01-17 14:00:00,832.17,14:00,January,2009,Saturday
2009-01-17 15:00:00,821.19,15:00,January,2009,Saturday
2009-01-17 16:00:00,790.31,16:00,January,2009,Saturday
2009-01-17 17:00:00,818.82,17:00,January,2009,Saturday
2009-01-17 18:00:00,953.77,18:00,January,2009,Saturday
2009-01-17 19:00:00,1193.99,19:00,January,2009,Saturday
2009-01-17 20:00:00,1138.34,20:00,January,2009,Saturday
2009-01-17 21:00:00,1016.4,21:00,January,2009,Saturday
2009-01-17 22:00:00,864.89,22:00,January,2009,Saturday
2009-01-17 23:00:00,728.85,23:00,January,2009,Saturday
2009-01-18 00:00:00,561.75,00:00,January,2009,Sunday
2009-01-18 01:00:00,588.92,01:00,January,2009,Sunday
2009-01-18 02:00:00,579.57,02:00,January,2009,Sunday
2009-01-18 03:00:00,560.26,03:00,January,2009,Sunday
2009-01-18 04:00:00,554.99,04:00,January,2009,Sunday
2009-01-18 05:00:00,582.94,05:00,January,2009,Sunday
2009-01-18 06:00:00,621.34,06:00,January,2009,Sunday
2009-01-18 07:00:00,630.44,07:00,January,2009,Sunday
2009-01-18 08:00:00,673.98,08:00,January,2009,Sunday
2009-01-18 09:00:00,751.05,09:00,January,2009,Sunday
2009-01-18 10:00:00,756.35,10:00,January,2009,Sunday
2009-01-18 11:00:00,770.09,11:00,January,2009,Sunday
2009-01-18 12:00:00,758.87,12:00,January,2009,Sunday
2009-01-18 13:00:00,751.62,13:00,January,2009,Sunday
2009-01-18 14:00:00,739.51,14:00,January,2009,Sunday
2009-01-18 15:00:00,712.03,15:00,January,2009,Sunday
2009-01-18 16:00:00,690.47,16:00,January,2009,Sunday
2009-01-18 17:00:00,717.23,17:00,January,2009,Sunday
2009-01-18 18:00:00,809.34,18:00,January,2009,Sunday
2009-01-18 19:00:00,1120.85,19:00,January,2009,Sunday
2009-01-18 20:00:00,1109.08,20:00,January,2009,Sunday
2009-01-18 21:00:00,973.36,21:00,January,2009,Sunday
2009-01-18 22:00:00,806.18,22:00,January,2009,Sunday
2009-01-18 23:00:00,649.03,23:00,January,2009,Sunday
2009-01-19 00:00:00,639.82,00:00,January,2009,Monday
2009-01-19 01:00:00,549.31,01:00,January,2009,Monday
2009-01-19 02:00:00,529.59,02:00,January,2009,Monday
2009-01-19 03:00:00,516.85,03:00,January,2009,Monday
2009-01-19 04:00:00,541.22,04:00,January,2009,Monday
2009-01-19 05:00:00,624.73,05:00,January,2009,Monday
2009-01-19 06:00:00,787.57,06:00,January,2009,Monday
2009-01-19 07:00:00,804.61,07:00,January,2009,Monday
2009-01-19 08:00:00,859.77,08:00,January,2009,Monday
2009-01-19 09:00:00,911.83,09:00,January,2009,Monday
2009-01-19 10:00:00,959.76,10:00,January,2009,Monday
2009-01-19 11:00:00,971.26,11:00,January,2009,Monday
2009-01-19 12:00:00,978.8,12:00,January,2009,Monday
2009-01-19 13:00:00,957.36,13:00,January,2009,Monday
2009-01-19 14:00:00,975.8,14:00,January,2009,Monday
2009-01-19 15:00:00,943.71,15:00,January,2009,Monday
2009-01-19 16:00:00,959.92,16:00,January,2009,Monday
